metric,metric_group,metric_direction,model,budget_start,budget_end,budget_start_tokens,budget_end_tokens,paired_seed_count,mean_delta,std_delta,standard_error_delta,ci95_low_delta,ci95_high_delta,median_delta,min_delta,max_delta,mean_relative_percent,median_relative_percent,directional_improvement_seed_count,directional_worsening_seed_count,unchanged_seed_count,exact_sign_flip_p_value_for_delta
validation_loss,quality,lower_is_better,mtp_121m,25m,50m,25000000,50000000,10,-0.18775652623176597,0.010226766403006635,0.0032339874931988414,-0.1950723142037205,-0.18044073825981144,-0.19098983407020587,-0.19920943021774296,-0.1666227650642398,-4.092472330469692,-4.166488794668892,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mtp_121m,10m,50m,10000000,50000000,10,-0.6222962052822114,0.026526692540737463,0.008388476721972927,-0.6412722579833086,-0.6033201525811143,-0.6203598809242252,-0.6617505097389227,-0.5694089889526364,-12.38954169997355,-12.33563640820378,10,0,0,0.001953125
validation_loss,quality,lower_is_better,moe_220m,10m,25m,10000000,25000000,10,-0.396079414844513,0.008831557811615185,0.002792783797215624,-0.4023971307153713,-0.38976169897365465,-0.3950816845893863,-0.4138759088516233,-0.3827892589569091,-7.969409386176858,-7.94134226881477,10,0,0,0.001953125
validation_loss,quality,lower_is_better,moe_220m,25m,50m,25000000,50000000,10,-0.1875150780677795,0.012091929768630506,0.0038238039375665246,-0.19616512353406282,-0.1788650326014962,-0.1845955133438113,-0.20996399402618326,-0.17513161182403536,-4.098936199348961,-4.030542356974889,10,0,0,0.001953125
validation_loss,quality,lower_is_better,moe_220m,10m,50m,10000000,50000000,10,-0.5835944929122925,0.010072276999338646,0.0031851336542036398,-0.5907997658224367,-0.5763892200021483,-0.5823055565357209,-0.5981086301803593,-0.5682917261123652,-11.741940075663516,-11.716018291702188,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,-0.406475082874298,0.01724013609828185,0.0054518097241859145,-0.4188079332917662,-0.39414223245682983,-0.4100599551200861,-0.4417964601516724,-0.38249972820281997,-8.093317941250378,-8.14000716449494,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,-0.1822339644432068,0.008106771974755761,0.002563586391184924,-0.18803319976033112,-0.1764347291260825,-0.18280987381935132,-0.19681613445282053,-0.16697341918945252,-3.948290354852491,-3.960594599531519,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,-0.5887090473175048,0.021554897336104578,0.006816257031318641,-0.604128491983986,-0.5732896026510237,-0.5911542487144468,-0.6299610018730162,-0.5639993357658382,-11.72191169004337,-11.7638167143216,10,0,0,0.001953125
validation_loss,quality,lower_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,-0.4035103049278259,0.011214535791806056,0.0035463476003586994,-0.4115327005535467,-0.39548790930210515,-0.40321727991104117,-0.4278869056701664,-0.386830592155456,-8.10317627208388,-8.089580978434766,10,0,0,0.001953125
validation_loss,quality,lower_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,-0.1844786100387573,0.007786822573190866,0.002462409506689633,-0.19004896734191676,-0.17890825273559782,-0.18413306593894951,-0.19755297899246216,-0.171098601818084,-4.031422765743757,-4.0288587755803436,10,0,0,0.001953125
validation_loss,quality,lower_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,-0.5879889149665832,0.014858913470928551,0.004698801012349234,-0.5986183413329637,-0.5773594886002028,-0.5848383939266202,-0.6165713858604436,-0.5655139398574827,-11.807874451273864,-11.761791258069962,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,dense_121m,10m,25m,10000000,25000000,10,-52.669843611275745,1.9629112232276884,0.6207270310106705,-54.074025710583484,-51.265661511968005,-52.42102275926126,-55.59687500644496,-49.999996213391725,-34.6777780460589,-34.52314694827702,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,dense_121m,25m,50m,25000000,50000000,10,-16.2991253940577,0.8501071993880651,0.2688275005373184,-16.907255449939953,-15.690995338175448,-16.010196288575735,-18.316563306598496,-15.466040183935121,-16.429930800597184,-16.232433902640658,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,dense_121m,10m,50m,10000000,50000000,10,-68.96896900533345,2.5279937601896814,0.7994218192892888,-70.77738679989015,-67.16055121077675,-68.56613422302817,-72.55886735669608,-65.87601581765311,-45.40830129016835,-45.16724102513049,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mla_121m,10m,25m,10000000,25000000,10,-56.5801253908106,3.595979602922193,1.137148596474201,-59.15253423342558,-54.007716548195624,-57.16827928620328,-63.12144145544322,-49.35394865862149,-35.25839715983837,-35.34625021897761,10,0,0,0.0
validation_perplexity,quality,lower_is_better,mla_121m,25m,50m,25000000,50000000,10,-16.78208420590272,0.9497220752334954,0.30032849018796354,-17.461474451156608,-16.102693960648832,-16.845794522809427,-18.605568727846162,-15.35193028897217,-16.16830310069813,-16.2960185772981,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mla_121m,10m,50m,10000000,50000000,10,-73.36220959671331,4.448420414928275,1.4067140501164637,-76.54441786111266,-70.18000133231396,-73.81915776536113,-81.72701018328938,-64.70587894759366,-45.72007979552459,-45.97723490758047,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mtp_121m,10m,25m,10000000,25000000,10,-53.49871244869748,3.022617698093184,0.9558356421909646,-55.66096289308291,-51.336462004312054,-53.17151842659384,-58.7004256910603,-48.125203575386095,-35.231696398850914,-34.987919401385085,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mtp_121m,25m,50m,25000000,50000000,10,-16.82166009228011,0.9606467274580234,0.30378316855543686,-17.508865362947944,-16.134454821612273,-17.06555297657487,-17.881359710641874,-14.666817864083413,-17.114437602230872,-17.385897693813817,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mtp_121m,10m,50m,10000000,50000000,10,-70.32037254097759,3.602179047039462,1.1391090328379512,-72.89721619875492,-67.74352888320026,-70.62294741963385,-75.83501729303241,-63.85739702465021,-46.311868329941674,-46.22489122914419,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,moe_220m,10m,25m,10000000,25000000,10,-47.10291590829025,0.8089611192090703,0.2558159675219652,-47.68161183156358,-46.52421998501692,-47.117386223661846,-48.7109225978256,-45.84444597880545,-32.7023154580933,-32.63749822343324,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,moe_220m,25m,50m,25000000,50000000,10,-16.58148181448832,1.199984259530277,0.37946834164662896,-17.439898841577687,-15.723064787398954,-16.3572839709734,-18.80012474344602,-15.385364951294363,-17.09289813551953,-16.855585241663015,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,moe_220m,10m,50m,10000000,50000000,10,-63.68439772277857,1.312486941113829,0.4150448133146992,-64.62329432007691,-62.745501125480224,-63.58281269079131,-65.70560023871559,-61.62886927949506,-44.20850940303721,-44.13908706930427,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,-50.68776275250466,2.867744253437472,0.9068603587721564,-52.73922340870696,-48.63630209630236,-51.31215264466006,-56.15143604667071,-46.84231459312237,-33.39174410495358,-33.638932782995155,10,0,0,0.0
validation_perplexity,quality,lower_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,-16.830825611587947,0.8473403314449457,0.26795254006880215,-17.43697636937923,-16.224674853796664,-16.884746618054272,-18.500152656576034,-15.314929787578365,-16.65690123490719,-16.70729627060838,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,-67.51858836409261,3.3833792003544123,1.0699184461159112,-69.93891204052242,-65.09826468766279,-67.92803371686463,-73.48933168072062,-63.52875394498248,-44.48409365083899,-44.63088283542425,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,-48.282810010227756,1.7173371304640006,0.5430696842643978,-49.51131898635395,-47.05430103410156,-48.19103800085241,-51.99185319507073,-45.517392523075145,-33.19911486891046,-33.18330727749736,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,-16.36027707764442,0.7030499972943436,0.2223239300425342,-16.863208748438865,-15.857345406849973,-16.249663778493094,-17.62725642448629,-15.336600395899154,-16.843958468481723,-16.81729816253246,10,0,0,0.001953125
validation_perplexity,quality,lower_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,-64.64308708787217,2.0546867280112546,0.6497489938634453,-66.11292142832411,-63.17325274742023,-63.92639033673811,-68.73325108225444,-61.286751151110124,-44.450170591211744,-44.28040960121528,10,0,0,0.001953125
