metric,metric_group,metric_direction,model,seed,value_10m,value_25m,value_50m,delta_25m_minus_10m,delta_50m_minus_25m,delta_50m_minus_10m,relative_50m_vs_10m_percent,slope_per_log10_token,monotone_decreasing,monotone_increasing
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,5501,3799085568.0,3799085568.0,3799085568.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,6173,3793842688.0,3793842688.0,3793842688.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,8191,3795153408.0,3795153408.0,3795153408.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,10007,3797250560.0,3797250560.0,3797250560.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,11213,3800396288.0,3800396288.0,3800396288.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,moe_220m,12721,3795841536.0,3795841536.0,3795841536.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,1337,4090982912.0,4090982912.0,4090982912.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,2027,4092031488.0,4092031488.0,4092031488.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,31415,4090327552.0,4093473280.0,4090327552.0,3145728.0,-3145728.0,0.0,0.0,413340.1118946122,False,False
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,4441,4095046144.0,4095046144.0,4095046144.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,5501,4098716160.0,4098716160.0,4098716160.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,6173,4098716160.0,4098716160.0,4098716160.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,8191,4099895808.0,4099895808.0,4099895808.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,10007,4094601728.0,4094601728.0,4094601728.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,11213,4094521856.0,4094521856.0,4094521856.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,mla_moe_220m,12721,4094521856.0,4095701504.0,4094521856.0,1179648.0,-1179648.0,0.0,0.0,155002.54196047958,False,False
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,1337,3795104256.0,3795104256.0,3795104256.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,2027,3791018496.0,3791018496.0,3795897856.0,0.0,4879360.0,4879360.0,0.12870841978609013,6615772.98687848,False,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,31415,3794842112.0,3794842112.0,3794842112.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,4441,3796208128.0,3796208128.0,3796208128.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,5501,3800664576.0,3800664576.0,3800664576.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,6173,3797780992.0,3797780992.0,3797780992.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,8191,3790440960.0,3790440960.0,3790440960.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,10007,3798043136.0,3798043136.0,3798043136.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,11213,3800402432.0,3800402432.0,3800402432.0,0.0,0.0,0.0,0.0,0.0,True,True
evaluation_peak_memory_bytes,efficiency,descriptive_only,v3_routing_220m,12721,3798469120.0,3798469120.0,3798469120.0,0.0,0.0,0.0,0.0,0.0,True,True
final_aux_loss,optimization,descriptive_only,moe_220m,1337,0.1234510987997055,0.12141834199428558,0.12109703570604324,-0.002032756805419922,-0.0003213062882423401,-0.002354063093662262,-1.9068790124595292,-0.003458899904853495,True,False
final_aux_loss,optimization,descriptive_only,moe_220m,2027,0.12197759002447128,0.12173542380332947,0.12117097526788712,-0.00024216622114181519,-0.0005644485354423523,-0.0008066147565841675,-0.6612811061624874,-0.0011254839306680585,True,False
final_aux_loss,optimization,descriptive_only,moe_220m,31415,0.1215561255812645,0.12238854169845581,0.12103035300970078,0.0008324161171913147,-0.0013581886887550354,-0.0005257725715637207,-0.43253482212397715,-0.0006035015172875806,False,False
final_aux_loss,optimization,descriptive_only,moe_220m,4441,0.12129168957471848,0.12240878492593765,0.12117788195610046,0.0011170953512191772,-0.0012309029698371887,-0.00011380761861801147,-0.09382969189154823,-7.524928711908037e-06,False,False
final_aux_loss,optimization,descriptive_only,moe_220m,5501,0.12239246070384979,0.1213209331035614,0.12101343274116516,-0.0010715276002883911,-0.00030750036239624023,-0.0013790279626846313,-1.1267262335883854,-0.00201057708646245,True,False
final_aux_loss,optimization,descriptive_only,moe_220m,6173,0.12231804430484772,0.12142321467399597,0.12144859880208969,-0.0008948296308517456,2.5384128093719482e-05,-0.0008694455027580261,-0.7108072301999422,-0.0012964323906229339,False,False
final_aux_loss,optimization,descriptive_only,moe_220m,8191,0.12159622460603714,0.12148548662662506,0.1207607239484787,-0.00011073797941207886,-0.0007247626781463623,-0.0008355006575584412,-0.6871106897154102,-0.0011473801146149212,True,False
final_aux_loss,optimization,descriptive_only,moe_220m,10007,0.12200834602117538,0.12213491648435593,0.12200099229812622,0.000126570463180542,-0.0001339241862297058,-7.353723049163818e-06,-0.006027229520747318,6.660329803724704e-06,False,False
final_aux_loss,optimization,descriptive_only,moe_220m,11213,0.12264537066221237,0.12177835404872894,0.12093770503997803,-0.000867016613483429,-0.0008406490087509155,-0.0017076656222343445,-1.3923604397083733,-0.0024292945148439017,True,False
final_aux_loss,optimization,descriptive_only,moe_220m,12721,0.12148329615592957,0.12256792187690735,0.12118162214756012,0.0010846257209777832,-0.001386299729347229,-0.0003016740083694458,-0.24832550475271342,-0.0002665135647948223,False,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,1337,0.122934989631176,0.12108096480369568,0.12102862447500229,-0.0018540248274803162,-5.234032869338989e-05,-0.001906365156173706,-1.5507099824818766,-0.0028283952516690767,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,2027,0.12266962975263596,0.12131613492965698,0.12172812223434448,-0.0013534948229789734,0.0004119873046875,-0.0009415075182914734,-0.7675147631814239,-0.001454406403901852,False,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,31415,0.12163673341274261,0.12184867262840271,0.12146700173616409,0.00021193921566009521,-0.00038167089223861694,-0.00016973167657852173,-0.139539818125978,-0.00020228568231778148,False,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,4441,0.12239685654640198,0.12199566513299942,0.12188736349344254,-0.0004011914134025574,-0.00010830163955688477,-0.0005094930529594421,-0.41626318464011186,-0.0007435213002665036,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,5501,0.12200506776571274,0.12141747772693634,0.12115807086229324,-0.0005875900387763977,-0.0002594068646430969,-0.0008469969034194946,-0.6942309191991838,-0.0012256245829870723,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,6173,0.12186545133590698,0.12155453860759735,0.12107256054878235,-0.00031091272830963135,-0.00048197805881500244,-0.0007928907871246338,-0.6506280315157811,-0.0011159091301058016,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,8191,0.1220288872718811,0.1216704398393631,0.12102869153022766,-0.00035844743251800537,-0.000641748309135437,-0.0010001957416534424,-0.8196385003699986,-0.0014032334234523505,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,10007,0.12254074215888977,0.12190728634595871,0.12157309055328369,-0.0006334558129310608,-0.0003341957926750183,-0.0009676516056060791,-0.7896570467570654,-0.00139524319205711,True,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,11213,0.12164320796728134,0.1223251149058342,0.12113451957702637,0.0006819069385528564,-0.0011905953288078308,-0.0005086883902549744,-0.4181806767146403,-0.0006001141025023223,False,False
final_aux_loss,optimization,descriptive_only,mla_moe_220m,12721,0.12172337621450424,0.12321703135967255,0.12133501470088959,0.0014936551451683044,-0.001882016658782959,-0.00038836151361465454,-0.3190525318080837,-0.0003303051112948779,False,False
final_aux_loss,optimization,descriptive_only,v3_routing_220m,1337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,2027,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,31415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,4441,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,5501,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,6173,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,8191,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,10007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,11213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
final_aux_loss,optimization,descriptive_only,v3_routing_220m,12721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,True,True
lm_loss,optimization,lower_is_better,dense_121m,1337,5.131129741668701,4.54842472076416,4.418280124664307,-0.582705020904541,-0.13014459609985352,-0.7128496170043945,-13.892644561596445,-1.0430965571941186,True,False
lm_loss,optimization,lower_is_better,dense_121m,2027,4.760186672210693,4.502302169799805,4.479681968688965,-0.25788450241088867,-0.022620201110839844,-0.2805047035217285,-5.892724862226011,-0.4142129560986264,True,False
lm_loss,optimization,lower_is_better,dense_121m,31415,5.212094783782959,4.571917533874512,4.708812236785889,-0.6401772499084473,0.13689470291137695,-0.5032825469970703,-9.656051316698923,-0.766502757293308,False,False
lm_loss,optimization,lower_is_better,dense_121m,4441,4.876645565032959,4.727557182312012,4.798694133758545,-0.14908838272094727,0.0711369514465332,-0.07795143127441406,-1.5984641539944933,-0.125281737937886,False,False
lm_loss,optimization,lower_is_better,dense_121m,5501,5.071008682250977,4.355335712432861,4.551538467407227,-0.7156729698181152,0.19620275497436523,-0.51947021484375,-10.243922804982493,-0.7983710468509114,False,False
lm_loss,optimization,lower_is_better,dense_121m,6173,5.1982421875,4.319053649902344,4.479151725769043,-0.8791885375976562,0.16009807586669922,-0.719090461730957,-13.833338959468344,-1.0905154536357484,False,False
lm_loss,optimization,lower_is_better,dense_121m,8191,5.116351127624512,4.912210464477539,4.314378261566162,-0.20414066314697266,-0.597832202911377,-0.8019728660583496,-15.674703437148583,-1.114193680180091,True,False
lm_loss,optimization,lower_is_better,dense_121m,10007,4.893977642059326,4.784292221069336,4.18446159362793,-0.10968542098999023,-0.5998306274414062,-0.7095160484313965,-14.497737838721322,-0.976423184710853,True,False
lm_loss,optimization,lower_is_better,dense_121m,11213,5.063938140869141,4.661306381225586,4.817912578582764,-0.4026317596435547,0.15660619735717773,-0.24602556228637695,-4.858384037134995,-0.3864831534935925,False,False
lm_loss,optimization,lower_is_better,dense_121m,12721,4.878689765930176,4.808291912078857,4.652286052703857,-0.07039785385131836,-0.156005859375,-0.22640371322631836,-4.64066632822987,-0.3162238640344311,True,False
lm_loss,optimization,lower_is_better,mla_121m,1337,5.2342610359191895,4.564611434936523,4.459622383117676,-0.669649600982666,-0.10498905181884766,-0.7746386528015137,-14.799389015673714,-1.138298677246892,True,False
lm_loss,optimization,lower_is_better,mla_121m,2027,4.772636413574219,4.570327281951904,4.575899600982666,-0.20230913162231445,0.005572319030761719,-0.19673681259155273,-4.1221831194179925,-0.2933322164785662,False,False
lm_loss,optimization,lower_is_better,mla_121m,31415,5.218181610107422,4.653117656707764,4.808748245239258,-0.5650639533996582,0.15563058853149414,-0.40943336486816406,-7.846284308601046,-0.6293858770564751,False,False
lm_loss,optimization,lower_is_better,mla_121m,4441,4.8786725997924805,4.808928966522217,4.830804347991943,-0.06974363327026367,0.021875381469726562,-0.04786825180053711,-0.9811736865181984,-0.07406720283678415,False,False
lm_loss,optimization,lower_is_better,mla_121m,5501,5.082636833190918,4.399806022644043,4.623826026916504,-0.682830810546875,0.22402000427246094,-0.45881080627441406,-9.027023203355041,-0.7118094644346933,False,False
lm_loss,optimization,lower_is_better,mla_121m,6173,5.314332008361816,4.450374126434326,4.55820369720459,-0.8639578819274902,0.10782957077026367,-0.7561283111572266,-14.22809696435035,-1.13873265890276,False,False
lm_loss,optimization,lower_is_better,mla_121m,8191,5.150837421417236,4.953968048095703,4.360620021820068,-0.1968693733215332,-0.5933480262756348,-0.790217399597168,-15.34153254986142,-1.0972993798431996,True,False
lm_loss,optimization,lower_is_better,mla_121m,10007,4.875804424285889,4.814696311950684,4.279387474060059,-0.06110811233520508,-0.535308837890625,-0.5964169502258301,-12.232175418175872,-0.8166926966248643,True,False
lm_loss,optimization,lower_is_better,mla_121m,11213,4.994078159332275,4.727997303009033,4.777510643005371,-0.2660808563232422,0.04951333999633789,-0.2165675163269043,-4.3364863227503045,-0.3285994843657256,False,False
lm_loss,optimization,lower_is_better,mla_121m,12721,4.919567108154297,4.829187393188477,4.69223690032959,-0.09037971496582031,-0.13695049285888672,-0.22733020782470703,-4.620939258007111,-0.32010563160085515,True,False
lm_loss,optimization,lower_is_better,mtp_121m,1337,5.162921905517578,4.5057220458984375,4.433495044708252,-0.6571998596191406,-0.07222700119018555,-0.7294268608093262,-14.128179239546368,-1.0753615476489784,True,False
lm_loss,optimization,lower_is_better,mtp_121m,2027,4.751641273498535,4.53072452545166,4.457401275634766,-0.220916748046875,-0.07332324981689453,-0.29423999786376953,-6.192386607651606,-0.42797875348994413,True,False
lm_loss,optimization,lower_is_better,mtp_121m,31415,5.234853267669678,4.5879411697387695,4.716341972351074,-0.6469120979309082,0.1284008026123047,-0.5185112953186035,-9.904982409362193,-0.7880358858539745,False,False
lm_loss,optimization,lower_is_better,mtp_121m,4441,4.929546356201172,4.737911224365234,4.749107360839844,-0.1916351318359375,0.011196136474609375,-0.18043899536132812,-3.660357004947181,-0.269831976682044,False,False
lm_loss,optimization,lower_is_better,mtp_121m,5501,5.016901016235352,4.3946356773376465,4.599475383758545,-0.6222653388977051,0.20483970642089844,-0.41742563247680664,-8.320388046843307,-0.6477384516161632,False,False
lm_loss,optimization,lower_is_better,mtp_121m,6173,5.117180824279785,4.308104038238525,4.431812286376953,-0.8090767860412598,0.12370824813842773,-0.685368537902832,-13.393478976762442,-1.0355804486848064,False,False
lm_loss,optimization,lower_is_better,mtp_121m,8191,5.097719192504883,4.851064205169678,4.285935401916504,-0.24665498733520508,-0.5651288032531738,-0.8117837905883789,-15.924450914870619,-1.1330822753400376,True,False
lm_loss,optimization,lower_is_better,mtp_121m,10007,4.8669843673706055,4.764503002166748,4.180447101593018,-0.10248136520385742,-0.5840559005737305,-0.6865372657775879,-14.10600926479841,-0.9443203721882708,True,False
lm_loss,optimization,lower_is_better,mtp_121m,11213,5.007049083709717,4.650914669036865,4.765608787536621,-0.35613441467285156,0.11469411849975586,-0.2414402961730957,-4.82200777616929,-0.3741565085016869,False,False
lm_loss,optimization,lower_is_better,mtp_121m,12721,4.7996721267700195,4.794936180114746,4.627516269683838,-0.0047359466552734375,-0.1674199104309082,-0.17215585708618164,-3.58682536096555,-0.23404308112682867,True,False
lm_loss,optimization,lower_is_better,moe_220m,1337,5.122633457183838,4.562414646148682,4.395315647125244,-0.5602188110351562,-0.1670989990234375,-0.7273178100585938,-14.198123214117997,-1.0597589048314215,True,False
lm_loss,optimization,lower_is_better,moe_220m,2027,4.666083812713623,4.5243988037109375,4.432579517364502,-0.14168500900268555,-0.09181928634643555,-0.2335042953491211,-5.00428849376633,-0.33521826174169606,True,False
lm_loss,optimization,lower_is_better,moe_220m,31415,5.118762016296387,4.599740028381348,4.667572498321533,-0.5190219879150391,0.06783246994018555,-0.4511895179748535,-8.814426545684688,-0.6799519616468914,False,False
lm_loss,optimization,lower_is_better,moe_220m,4441,4.852490425109863,4.728077411651611,4.78029727935791,-0.12441301345825195,0.05221986770629883,-0.07219314575195312,-1.4877545224691222,-0.11423198060234689,False,False
lm_loss,optimization,lower_is_better,moe_220m,5501,4.972051620483398,4.349503993988037,4.5335283279418945,-0.6225476264953613,0.18402433395385742,-0.4385232925415039,-8.819765481414477,-0.6763812067933634,False,False
